383;405;406;384
387;409;410;388
388;410;411;389
389;411;419;397
390;398;399;391
390;412;420;398
391;399;400;392
395;401;402;396
396;402;403;397
397;419;427;403
398;420;421;399
399;421;422;400
401;425;426;402
402;426;427;403
404;430;431;405
404;430;432;412
405;431;433;413
410;418;419;411
412;432;440;420
418;438;439;419
419;439;447;427
420;428;429;421
420;440;448;428
421;441;449;429
423;443;444;424
426;446;447;427
428;448;449;429
430;432;433;431
432;456;457;433
432;456;462;440
433;457;458;434
435;443;444;436
437;459;460;438
438;460;461;439
439;461;469;447
440;462;470;448
446;454;455;447
447;469;477;455
448;470;471;449
449;471;472;450
450;472;473;451
452;474;475;453
453;475;476;454
454;476;477;455
456;462;463;457
457;463;464;458
459;467;468;460
460;468;469;461
462;484;485;463
462;484;492;470
463;485;486;464
464;486;487;465
466;488;489;467
467;489;490;468
468;490;491;469
469;491;498;477
470;478;479;471
470;492;499;478
471;479;480;472
475;481;482;476
476;482;483;477
477;498;506;483
478;499;500;479
479;500;501;480
481;504;505;482
482;505;506;483
484;509;510;485
484;509;514;492
485;510;511;486
490;512;513;491
490;512;520;497
491;513;521;498
492;514;522;499
494;502;503;495
494;517;518;495
498;521;529;506
499;507;508;500
499;522;530;507
500;523;531;508
502;525;526;503
505;528;529;506
507;530;531;508
509;514;515;510
510;515;516;511
512;520;521;513
514;538;539;515
514;538;544;522
515;539;540;516
517;525;526;518
519;541;542;520
520;542;543;521
521;543;551;529
522;544;552;530
528;536;537;529
529;551;559;537
530;552;553;531
531;553;554;532
532;554;555;533
534;556;557;535
535;557;558;536
536;558;559;537
538;566;567;539
538;566;568;544
539;545;546;540
539;567;569;545
541;549;550;542
542;550;551;543
544;568;576;552
545;569;570;546
546;570;571;547
548;572;573;549
549;573;574;550
550;574;575;551
551;575;582;559
552;560;561;553
552;576;583;560
553;561;562;554
557;563;564;558
558;564;565;559
559;582;590;565
560;583;584;561
561;584;585;562
563;588;589;564
564;589;590;565
566;568;569;567
568;591;592;569
568;591;596;576
569;592;593;570
574;594;595;575
574;594;602;581
575;595;603;582
576;596;604;583
582;603;611;590
583;604;605;584
584;605;606;585
585;606;607;586
589;610;611;590
591;596;597;592
592;597;598;593
594;602;603;595
596;620;621;597
596;620;627;604
597;621;622;598
598;622;623;599
599;623;630;607
601;624;625;602
602;625;626;603
603;626;634;611
604;612;613;605
604;627;635;612
605;613;614;606
606;614;615;607
607;630;638;615
610;618;619;611
611;634;642;619
612;635;636;613
613;636;637;614
614;637;638;615
616;639;640;617
617;640;641;618
618;641;642;619
620;627;628;621
621;628;629;622
622;629;630;623
624;632;633;625
625;633;634;626
627;647;648;628
627;647;655;635
628;648;649;629
629;649;650;630
631;651;652;632
632;652;653;633
633;653;654;634
634;654;662;642
635;655;656;636
636;643;644;637
636;656;664;643
641;645;646;642
641;661;669;645
642;662;670;646
643;664;665;644
645;669;670;646
647;671;672;648
647;671;677;655
648;672;673;649
652;674;675;653
653;675;676;654
654;676;684;662
655;663;664;656
655;677;685;663
662;684;692;670
663;685;686;664
664;686;687;665
665;687;688;666
667;689;690;668
668;690;691;669
669;691;692;670
671;677;678;672
672;678;679;673
674;682;683;675
675;683;684;676
677;693;694;678
677;693;701;685
678;694;695;679
679;695;696;680
680;688;689;681
680;696;697;681
681;697;698;682
682;698;699;683
683;699;700;684
684;700;708;692
685;701;702;686
686;702;703;687
687;703;704;688
688;704;705;689
689;705;706;690
690;706;707;691
691;707;708;692
693;701;702;694
694;702;703;695
695;703;704;696
696;704;705;697
697;705;706;698
698;706;707;699
699;707;708;700
211;709;710;212
232;709;710;233
711;270;271;712
711;245;246;712
206;232;709;211
711;270;277;245
239;710;212;219
239;712;246;219
239;712;271;264
239;710;233;264
393;713;714;394
713;423;424;714
715;435;436;716
407;715;716;408
587;717;718;588
717;616;617;718
719;631;632;720
600;719;720;601
608;717;616;639
608;719;631;639
588;718;610;589
601;624;632;720
718;617;618;610
283;721;722;284
306;721;722;307
723;340;341;724
723;322;323;724
501;725;726;502
725;532;533;726
727;546;547;728
516;727;728;517
500;523;725;501
516;540;546;727
523;531;532;725
525;502;726;729
726;533;555;729
525;517;728;729
728;547;555;729
136;730;731;137
159;730;731;160
732;193;194;733
732;172;173;733
131;159;730;136
732;193;200;172
166;731;137;144
166;733;173;144
166;733;194;187
166;731;160;187
285;734;735;286
308;734;735;309
736;342;343;737
736;324;325;737
286;735;318;287
309;735;318;310
737;343;348;325
361;738;739;362
738;393;394;739
740;407;408;741
377;740;741;378
361;738;393;369
376;384;740;377
384;406;407;740
362;739;394;370
378;741;387;379
741;408;409;387
213;742;743;214
234;742;743;235
744;272;273;745
744;247;248;745
240;742;213;220
240;744;247;220
240;744;272;265
240;742;234;265
207;235;743;214
745;273;278;248
554;746;747;555
746;585;586;747
748;598;599;749
570;748;749;571
554;746;585;562
570;593;598;748
578;749;571;547
578;747;555;547
578;747;586;607
578;749;599;607
474;750;751;475
750;503;504;751
752;518;519;753
488;752;753;489
495;503;750;754
750;474;466;754
495;518;752;754
752;488;466;754
475;751;504;481
489;753;497;490
753;519;520;497
394;714;755;395
714;424;425;755
716;436;437;756
408;716;756;409
395;755;425;401
409;756;418;410
756;437;438;418
424;757;758;425
757;452;453;758
759;466;467;760
436;759;760;437
444;424;757;761
757;452;474;761
444;436;759;761
759;466;474;761
425;758;446;426
437;459;467;760
758;453;454;446
503;762;763;504
762;534;535;763
764;548;549;765
518;764;765;519
526;503;762;766
762;534;556;766
526;518;764;766
764;548;556;766
504;763;528;505
519;541;549;765
763;535;536;528
422;767;768;423
767;450;451;768
769;464;465;770
434;769;770;435
421;441;767;422
434;458;464;769
441;449;450;767
443;423;768;771
768;451;473;771
443;435;770;771
770;465;473;771
639;772;773;640
772;667;668;773
774;681;682;775
651;774;775;652
659;774;651;631
659;772;639;631
659;772;667;689
659;774;681;689
640;773;661;641
652;674;682;775
773;668;669;661
637;776;777;638
776;665;666;777
778;679;680;779
649;778;779;650
637;776;665;644
649;673;679;778
658;779;650;630
658;777;638;630
658;777;666;688
658;779;680;688
472;780;781;473
780;501;502;781
782;516;517;783
486;782;783;487
472;780;501;480
486;511;516;782
