-0.5991,15.163,-0.83626
-0.60478,15.195,-0.84878
-0.61122,15.301,-0.87473
-0.61069,15.355,-0.88298
-0.60949,15.474,-0.90153
-0.60031,15.602,-0.90513
-0.59113,15.73,-0.90874
-0.57451,15.847,-0.89627
-0.56713,15.899,-0.89073
-0.54499,16.001,-0.86901
-0.53466,16.032,-0.85718
-0.61528,15.153,-0.81715
-0.59931,15.159,-0.84288
-0.67263,15.312,-0.83175
-0.66463,15.372,-0.84626
-0.66031,15.491,-0.86663
-0.65062,15.619,-0.87025
-0.64092,15.747,-0.87388
-0.62605,15.865,-0.85953
-0.62394,15.928,-0.84814
-0.53468,16.035,-0.86481
-0.54727,16.053,-0.83839
-0.65309,15.132,-0.74022
-0.69489,15.223,-0.75721
-0.70912,15.308,-0.77577
-0.70437,15.381,-0.79526
-0.70202,15.504,-0.81572
-0.6915,15.636,-0.81932
-0.68098,15.767,-0.82293
-0.66281,15.889,-0.80834
-0.6551,15.964,-0.7923
-0.62837,16.041,-0.77661
-0.57593,16.111,-0.76093
-0.66717,15.125,-0.69777
-0.70584,15.206,-0.70672
-0.72674,15.291,-0.71746
-0.7299,15.38,-0.72999
-0.73462,15.514,-0.7488
-0.72297,15.652,-0.75234
-0.71131,15.79,-0.75589
-0.68478,15.918,-0.74271
-0.66709,16.003,-0.73393
-0.63425,16.075,-0.7256
-0.58626,16.135,-0.71774
-0.69883,15.109,-0.60228
-0.73485,15.191,-0.61126
-0.75797,15.281,-0.6212
-0.76819,15.38,-0.63209
-0.78352,15.528,-0.64843
-0.77016,15.676,-0.65188
-0.7568,15.824,-0.65532
-0.71774,15.961,-0.64426
-0.6917,16.052,-0.63689
-0.65562,16.128,-0.629
-0.6095,16.19,-0.62059
-0.722,15.102,-0.46774
-0.76003,15.192,-0.47723
-0.7845,15.288,-0.48684
-0.79539,15.39,-0.49658
-0.81173,15.544,-0.51119
-0.79696,15.697,-0.51463
-0.78219,15.851,-0.51807
-0.74001,15.991,-0.50807
-0.71189,16.084,-0.5014
-0.67305,16.164,-0.49303
-0.62349,16.232,-0.48295
-0.74516,15.094,-0.3332
-0.78522,15.192,-0.34319
-0.81103,15.294,-0.35248
-0.82259,15.4,-0.36107
-0.83993,15.559,-0.37396
-0.82376,15.718,-0.37739
-0.80759,15.877,-0.38082
-0.76229,16.02,-0.37188
-0.73208,16.116,-0.36592
-0.69048,16.2,-0.35707
-0.63749,16.274,-0.34532
-0.75889,15.094,-0.15909
-0.79932,15.197,-0.17162
-0.82555,15.302,-0.18198
-0.83758,15.41,-0.19019
-0.85563,15.571,-0.2025
-0.83937,15.734,-0.20573
-0.82312,15.896,-0.20895
-0.77429,16.043,-0.20073
-0.74175,16.141,-0.19524
-0.69859,16.229,-0.18527
-0.64482,16.306,-0.17083
-0.76804,15.094,-0.043012
-0.80872,15.2,-0.057231
-0.83523,15.308,-0.068316
-0.84758,15.416,-0.07627
-0.8661,15.579,-0.088201
-0.84978,15.744,-0.09129
-0.83347,15.909,-0.094379
-0.7823,16.059,-0.086623
-0.74819,16.159,-0.081453
-0.70399,16.248,-0.070747
-0.64971,16.327,-0.054505
-0.77247,15.094,0.083597
-0.81433,15.203,0.067809
-0.84065,15.311,0.056432
-0.85355,15.421,0.048018
-0.87291,15.586,0.035397
-0.85662,15.753,0.032562
-0.84033,15.919,0.029727
-0.78839,16.071,0.038297
-0.75376,16.172,0.044011
-0.70977,16.262,0.054412
-0.65406,16.344,0.073605
-0.77218,15.093,0.22074
-0.81404,15.202,0.20495
-0.84181,15.312,0.19226
-0.85551,15.425,0.18267
-0.87605,15.593,0.16829
-0.85988,15.761,0.16583
