375;395;396;376
377;399;400;378
378;400;401;379
379;401;405;387
380;388;389;381
380;402;406;388
381;389;390;382
385;391;392;386
386;392;393;387
387;405;413;393
388;406;407;389
389;407;408;390
391;411;412;392
392;412;413;393
394;416;417;395
394;416;418;402
395;417;419;403
400;404;405;401
402;418;426;406
404;424;425;405
405;425;431;413
406;414;415;407
406;426;432;414
407;427;433;415
409;428;429;410
412;430;431;413
414;432;433;415
416;418;419;417
418;440;441;419
418;440;446;426
419;441;442;420
421;428;429;422
423;443;444;424
424;444;445;425
425;445;453;431
426;446;454;432
430;438;439;431
431;453;461;439
432;454;455;433
433;455;456;434
434;456;457;435
436;458;459;437
437;459;460;438
438;460;461;439
440;446;447;441
441;447;448;442
443;451;452;444
444;452;453;445
446;468;469;447
446;468;476;454
447;469;470;448
448;470;471;449
450;472;473;451
451;473;474;452
452;474;475;453
453;475;480;461
454;462;463;455
454;476;481;462
455;463;464;456
459;465;466;460
460;466;467;461
461;480;488;467
462;481;482;463
463;482;483;464
465;486;487;466
466;487;488;467
468;491;492;469
468;491;496;476
469;492;493;470
474;494;495;475
474;494;502;479
475;495;503;480
476;496;504;481
477;484;485;478
477;499;500;478
480;503;509;488
481;489;490;482
481;504;510;489
482;505;511;490
484;506;507;485
487;508;509;488
489;510;511;490
491;496;497;492
492;497;498;493
494;502;503;495
496;518;519;497
496;518;524;504
497;519;520;498
499;506;507;500
501;521;522;502
502;522;523;503
503;523;531;509
504;524;532;510
508;516;517;509
509;531;539;517
510;532;533;511
511;533;534;512
512;534;535;513
514;536;537;515
515;537;538;516
516;538;539;517
518;546;547;519
518;546;548;524
519;525;526;520
519;547;549;525
521;529;530;522
522;530;531;523
524;548;556;532
525;549;550;526
526;550;551;527
528;552;553;529
529;553;554;530
530;554;555;531
531;555;560;539
532;540;541;533
532;556;561;540
533;541;542;534
537;543;544;538
538;544;545;539
539;560;568;545
540;561;562;541
541;562;563;542
543;566;567;544
544;567;568;545
546;548;549;547
548;569;570;549
548;569;574;556
549;570;571;550
554;572;573;555
554;572;580;559
555;573;581;560
556;574;582;561
560;581;588;568
561;582;583;562
562;583;584;563
563;584;585;564
567;587;588;568
569;574;575;570
570;575;576;571
572;580;581;573
574;597;598;575
574;597;604;582
575;598;599;576
576;599;600;577
577;600;607;585
579;601;602;580
580;602;603;581
581;603;611;588
582;589;590;583
582;604;612;589
583;590;591;584
584;591;592;585
585;607;615;592
587;595;596;588
588;611;619;596
589;612;613;590
590;613;614;591
591;614;615;592
593;616;617;594
594;617;618;595
595;618;619;596
597;604;605;598
598;605;606;599
599;606;607;600
601;609;610;602
602;610;611;603
604;624;625;605
604;624;632;612
605;625;626;606
606;626;627;607
608;628;629;609
609;629;630;610
610;630;631;611
611;631;637;619
612;632;633;613
613;620;621;614
613;633;639;620
618;622;623;619
618;636;644;622
619;637;645;623
620;639;640;621
622;644;645;623
624;646;647;625
624;646;652;632
625;647;648;626
629;649;650;630
630;650;651;631
631;651;659;637
632;638;639;633
632;652;660;638
637;659;667;645
638;660;661;639
639;661;662;640
640;662;663;641
642;664;665;643
643;665;666;644
644;666;667;645
646;652;653;647
647;653;654;648
649;657;658;650
650;658;659;651
652;668;669;653
652;668;676;660
653;669;670;654
654;670;671;655
655;663;664;656
655;671;672;656
656;672;673;657
657;673;674;658
658;674;675;659
659;675;683;667
660;676;677;661
661;677;678;662
662;678;679;663
663;679;680;664
664;680;681;665
665;681;682;666
666;682;683;667
668;676;677;669
669;677;678;670
670;678;679;671
671;679;680;672
672;680;681;673
673;681;682;674
674;682;683;675
210;684;685;211
231;684;685;232
686;267;268;687
686;242;243;687
205;231;684;210
686;267;274;242
237;685;211;218
237;687;243;218
237;687;268;261
237;685;232;261
383;688;689;384
688;409;410;689
690;421;422;691
397;690;691;398
565;692;693;566
692;593;594;693
694;608;609;695
578;694;695;579
586;692;593;616
586;694;608;616
566;693;587;567
579;601;609;695
693;594;595;587
280;696;697;281
303;696;697;304
698;332;333;699
698;314;315;699
483;700;701;484
700;512;513;701
702;526;527;703
498;702;703;499
482;505;700;483
498;520;526;702
505;511;512;700
506;484;701;704
701;513;535;704
506;499;703;704
703;527;535;704
136;705;706;137
159;705;706;160
707;192;193;708
707;171;172;708
131;159;705;136
707;192;199;171
165;706;137;144
165;708;172;144
165;708;193;186
165;706;160;186
282;709;710;283
305;709;710;306
711;334;335;712
711;316;317;712
283;710;310;284
306;710;310;307
712;335;340;317
353;713;714;354
713;383;384;714
715;397;398;716
369;715;716;370
353;713;383;361
368;376;715;369
376;396;397;715
354;714;384;362
370;716;377;371
716;398;399;377
212;717;718;213
233;717;718;234
719;269;270;720
719;244;245;720
238;717;212;219
238;719;244;219
238;719;269;262
238;717;233;262
206;234;718;213
720;270;275;245
534;721;722;535
721;563;564;722
723;576;577;724
550;723;724;551
534;721;563;542
550;571;576;723
557;724;551;527
557;722;535;527
557;722;564;585
557;724;577;585
458;725;726;459
725;485;486;726
727;500;501;728
472;727;728;473
478;485;725;729
725;458;450;729
478;500;727;729
727;472;450;729
459;726;486;465
473;728;479;474
728;501;502;479
384;689;730;385
689;410;411;730
691;422;423;731
398;691;731;399
385;730;411;391
399;731;404;400
731;423;424;404
410;732;733;411
732;436;437;733
734;450;451;735
422;734;735;423
429;410;732;736
732;436;458;736
429;422;734;736
734;450;458;736
411;733;430;412
423;443;451;735
733;437;438;430
485;737;738;486
737;514;515;738
739;528;529;740
500;739;740;501
507;485;737;741
737;514;536;741
507;500;739;741
739;528;536;741
486;738;508;487
501;521;529;740
738;515;516;508
408;742;743;409
742;434;435;743
744;448;449;745
420;744;745;421
407;427;742;408
420;442;448;744
427;433;434;742
428;409;743;746
743;435;457;746
428;421;745;746
745;449;457;746
616;747;748;617
747;642;643;748
749;656;657;750
628;749;750;629
635;749;628;608
635;747;616;608
635;747;642;664
635;749;656;664
617;748;636;618
629;649;657;750
748;643;644;636
614;751;752;615
751;640;641;752
753;654;655;754
626;753;754;627
614;751;640;621
626;648;654;753
634;754;627;607
634;752;615;607
634;752;641;663
634;754;655;663
456;755;756;457
755;483;484;756
757;498;499;758
470;757;758;471
456;755;483;464
470;493;498;757
477;484;756;759
756;457;449;759
477;499;758;759
758;471;449;759
281;697;709;282
304;697;709;305
699;333;334;711
699;315;316;711
279;760;696;280
302;760;696;303
761;331;332;698
761;313;314;698
278;309;760;279
301;309;760;302
761;331;339;313
382;762;688;383
762;408;409;688
763;420;421;690
396;763;690;397
382;762;408;390
395;403;763;396
403;419;420;763
536;764;765;537
764;565;566;765
766;578;579;767
552;766;767;553
558;766;552;528
558;764;536;528
537;765;566;543
553;767;559;554
767;579;580;559
586;694;578;768
586;692;565;768
558;764;565;768
558;766;578;768
