0.97916666666666663;3.9791666666666665;3.9791666666666665
0.97916666666666663;3.9791666666666665;4.020833333333333
0.97916666666666663;4.020833333333333;3.9791666666666665
0.97916666666666663;4.020833333333333;4.020833333333333
1.1041666666666667;3.2291666666666665;3.8541666666666665
1.09375;3.21875;3.9375
1.09375;3.21875;4.0625
1.1041666666666667;3.2291666666666665;4.145833333333333
1.1041666666666667;3.3541666666666665;3.7291666666666665
1.0874999999999999;3.3125;3.8125
1.0625;3.3125;3.9375
1.0625;3.3125;4.0625
1.0874999999999999;3.3125;4.1875
1.1041666666666667;3.3541666666666665;4.270833333333333
1.1041666666666667;3.4791666666666665;3.6041666666666665
1.0874999999999999;3.4375;3.6875
1.0625;3.4375;3.8125
1.0625;3.4375;3.9375
1.0625;3.4375;4.0625
1.0625;3.4375;4.1875
1.0874999999999999;3.4375;4.3125
1.1041666666666667;3.4791666666666665;4.395833333333333
1.09375;3.5625;3.59375
1.0625;3.5625;3.6875
1.0625;3.5625;3.8125
1.0625;3.5625;3.9375
1.0625;3.5625;4.0625
1.0625;3.5625;4.1875
1.0625;3.5625;4.3125
1.09375;3.5625;4.40625
1.09375;3.6875;3.59375
1.0625;3.6875;3.6875
1.0625;3.6875;3.8125
1.0625;3.6875;3.9375
1.0625;3.6875;4.0625
1.0625;3.6875;4.1875
1.0625;3.6875;4.3125
1.09375;3.6875;4.40625
1.09375;3.8125;3.59375
1.0625;3.8125;3.6875
1.0625;3.8125;3.8125
1.0625;3.8125;3.9375
1.0625;3.8125;4.0625
1.0625;3.8125;4.1875
1.0625;3.8125;4.3125
1.09375;3.8125;4.40625
1.09375;3.9375;3.59375
1.0625;3.9375;3.6875
1.0625;3.9375;3.8125
1.0375000000000001;3.9375;3.9375
1.0375000000000001;3.9375;4.0625
1.0625;3.9375;4.1875
1.0625;3.9375;4.3125
1.09375;3.9375;4.40625
1.09375;4.0625;3.59375
1.0625;4.0625;3.6875
1.0625;4.0625;3.8125
1.0375000000000001;4.0625;3.9375
1.0375000000000001;4.0625;4.0625
1.0625;4.0625;4.1875
1.0625;4.0625;4.3125
1.09375;4.0625;4.40625
1.09375;4.1875;3.59375
1.0625;4.1875;3.6875
1.0625;4.1875;3.8125
1.0625;4.1875;3.9375
1.0625;4.1875;4.0625
1.0625;4.1875;4.1875
1.0625;4.1875;4.3125
1.09375;4.1875;4.40625
1.09375;4.3125;3.59375
1.0625;4.3125;3.6875
1.0625;4.3125;3.8125
1.0625;4.3125;3.9375
1.0625;4.3125;4.0625
1.0625;4.3125;4.1875
1.0625;4.3125;4.3125
1.09375;4.3125;4.40625
1.09375;4.4375;3.59375
1.0625;4.4375;3.6875
1.0625;4.4375;3.8125
1.0625;4.4375;3.9375
1.0625;4.4375;4.0625
1.0625;4.4375;4.1875
1.0625;4.4375;4.3125
1.09375;4.4375;4.40625
1.1041666666666667;4.520833333333333;3.6041666666666665
1.0874999999999999;4.5625;3.6875
1.0625;4.5625;3.8125
1.0625;4.5625;3.9375
1.0625;4.5625;4.0625
1.0625;4.5625;4.1875
1.0874999999999999;4.5625;4.3125
1.1041666666666667;4.520833333333333;4.395833333333333
1.1041666666666667;4.645833333333333;3.7291666666666665
1.0874999999999999;4.6875;3.8125
1.0625;4.6875;3.9375
1.0625;4.6875;4.0625
1.0874999999999999;4.6875;4.1875
1.1041666666666667;4.645833333333333;4.270833333333333
1.1041666666666667;4.770833333333333;3.8541666666666665
1.09375;4.78125;3.9375
1.09375;4.78125;4.0625
1.1041666666666667;4.770833333333333;4.145833333333333
1.2291666666666667;2.8541666666666665;3.8541666666666665
1.21875;2.84375;3.9375
1.21875;2.84375;4.0625
1.2291666666666667;2.8541666666666665;4.145833333333333
1.2291666666666667;2.9791666666666665;3.6041666666666665
1.21875;2.96875;3.6875
1.2124999999999999;2.9375;3.8125
1.1875;2.9375;3.9375
1.1875;2.9375;4.0625
1.2124999999999999;2.9375;4.1875
1.21875;2.96875;4.3125
1.2291666666666667;2.9791666666666665;4.395833333333333
1.21875;3.0625;3.59375
1.1875;3.0625;3.6875
1.1875;3.0625;3.8125
1.1875;3.0625;3.9375
1.1875;3.0625;4.0625
1.1875;3.0625;4.1875
1.1875;3.0625;4.3125
1.21875;3.0625;4.40625
1.2291666666666667;3.2291666666666665;3.4791666666666665
1.2124999999999999;3.1875;3.5625
1.1875;3.1875;3.6875
1.1625000000000001;3.1875;3.8125
1.15625;3.15625;3.9375
1.15625;3.15625;4.0625
1.1625000000000001;3.1875;4.1875
1.1875;3.1875;4.3125
1.2124999999999999;3.1875;4.4375
1.2291666666666667;3.2291666666666665;4.520833333333333
1.21875;3.3125;3.46875
1.1875;3.3125;3.5625
1.1625000000000001;3.3125;3.6875
1.1458333333333333;3.2708333333333335;3.7708333333333335
1.1458333333333333;3.2708333333333335;4.229166666666667
1.1625000000000001;3.3125;4.3125
1.1875;3.3125;4.4375
1.21875;3.3125;4.53125
1.21875;3.4375;3.46875
1.1625000000000001;3.4375;3.5625
1.1458333333333333;3.3958333333333335;3.6458333333333335
1.1458333333333333;3.3958333333333335;4.354166666666667
1.1625000000000001;3.4375;4.4375
1.21875;3.4375;4.53125
1.2291666666666667;3.6041666666666665;3.3541666666666665
1.2124999999999999;3.5625;3.4375
1.15625;3.5625;3.53125
1.15625;3.5625;4.46875
1.2124999999999999;3.5625;4.5625
1.2291666666666667;3.6041666666666665;4.645833333333333
1.21875;3.6875;3.34375
1.1875;3.6875;3.4375
1.15625;3.6875;3.53125
1.15625;3.6875;4.46875
1.1875;3.6875;4.5625
1.21875;3.6875;4.65625
1.21875;3.8125;3.34375
1.1875;3.8125;3.4375
1.15625;3.8125;3.53125
1.15625;3.8125;4.46875
1.1875;3.8125;4.5625
1.21875;3.8125;4.65625
1.21875;3.9375;3.34375
1.1875;3.9375;3.4375
1.15625;3.9375;3.53125
1.15625;3.9375;4.46875
1.1875;3.9375;4.5625
1.21875;3.9375;4.65625
1.21875;4.0625;3.34375
1.1875;4.0625;3.4375
1.15625;4.0625;3.53125
1.15625;4.0625;4.46875
1.1875;4.0625;4.5625
1.21875;4.0625;4.65625
1.21875;4.1875;3.34375
1.1875;4.1875;3.4375
1.15625;4.1875;3.53125
1.15625;4.1875;4.46875
1.1875;4.1875;4.5625
1.21875;4.1875;4.65625
1.21875;4.3125;3.34375
1.1875;4.3125;3.4375
1.15625;4.3125;3.53125
1.15625;4.3125;4.46875
1.1875;4.3125;4.5625
1.21875;4.3125;4.65625
1.2291666666666667;4.395833333333333;3.3541666666666665
1.2124999999999999;4.4375;3.4375
1.15625;4.4375;3.53125
1.15625;4.4375;4.46875
1.2124999999999999;4.4375;4.5625
1.2291666666666667;4.395833333333333;4.645833333333333
1.21875;4.5625;3.46875
1.1625000000000001;4.5625;3.5625
1.1458333333333333;4.604166666666667;3.6458333333333335
1.1458333333333333;4.604166666666667;4.354166666666667
1.1625000000000001;4.5625;4.4375
1.21875;4.5625;4.53125
1.21875;4.6875;3.46875
1.1875;4.6875;3.5625
1.1625000000000001;4.6875;3.6875
1.1458333333333333;4.729166666666667;3.7708333333333335
1.1458333333333333;4.729166666666667;4.229166666666667
1.1625000000000001;4.6875;4.3125
1.1875;4.6875;4.4375
1.21875;4.6875;4.53125
1.2291666666666667;4.770833333333333;3.4791666666666665
1.2124999999999999;4.8125;3.5625
1.1875;4.8125;3.6875
1.1625000000000001;4.8125;3.8125
1.15625;4.84375;3.9375
1.15625;4.84375;4.0625
1.1625000000000001;4.8125;4.1875
1.1875;4.8125;4.3125
1.2124999999999999;4.8125;4.4375
1.2291666666666667;4.770833333333333;4.520833333333333
1.21875;4.9375;3.59375
1.1875;4.9375;3.6875
1.1875;4.9375;3.8125
1.1875;4.9375;3.9375
1.1875;4.9375;4.0625
1.1875;4.9375;4.1875
1.1875;4.9375;4.3125
1.21875;4.9375;4.40625
1.2291666666666667;5.020833333333333;3.6041666666666665
1.21875;5.03125;3.6875
1.2124999999999999;5.0625;3.8125
1.1875;5.0625;3.9375
1.1875;5.0625;4.0625
1.2124999999999999;5.0625;4.1875
1.21875;5.03125;4.3125
